,PPV,TPR,F1,INF
7MQA_L0,0.0,0.0,0.0,0.0
7N1P_Pt,,,,
7N2C_Pt,,,,
7N30_Pt,,,,
7NHK_D,,,,
7NHL_D,,,,
7NHM_D,,,,
7NHN_D,,,,
7NQH_BB,,,,
7NQL_BB,,,,
7NSH_BB,,,,
7NSI_BB,,,,
7NSJ_BB,,,,
7NWT_5,,,,
7O5B_U,,,,
7O7Y_AT,0.0,0.0,0.0,0.0
7O7Z_AT,0.0,0.0,0.0,0.0
7OF1_3,0.0,0.0,0.0,0.0
7OHT_3,,,,
7OI8_z,,,,
7OIA_z,,,,
7OID_z,,,,
7OIZ_V,,,,
7OJ0_V,,,,
7OKX_P,0.0,0.0,0.0,0.0
7OKY_P,0.0,0.0,0.0,0.0
7OL0_P,0.0,0.0,0.0,0.0
7ONB_H,0.333,1.0,0.5,0.577
7ONU_T,,,,
7OQB_2,0.0,0.0,0.0,0.0
7OQE_2,0.0,0.0,0.0,0.0
7P7Q_D,,,,
7P7R_D,,,,
7P7S_D,,,,
7P7T_D,,,,
7P7U_D,,,,
7Q4P_2,0.0,0.0,0.0,0.0
7QGU_z,,,,
7QH4_1,,,,
7QH4_y,,,,
7QV1_H,,,,
7QV2_H,,,,
7QV2_x,,,,
7QV3_H,,,,
7RQ8_2w,0.0,0.0,0.0,0.0
7RQ8_2y,0.0,0.0,0.0,0.0
7RQ9_2w,0.0,0.0,0.0,0.0
7RQ9_2y,0.0,0.0,0.0,0.0
7SLQ_R,0.0,0.0,0.0,0.0
7TD7_A,0.0,0.0,0.0,0.0
7TQL_3,,,,
